"source","target","label","edge.type"
"oape:1745","oape:823","jrb","lang"
"oape:1745","oape:772","jrb","lang"
"oape:1745","oape:777","jrb","lang"
"oape:1745","oape:831","jrb","lang"
"oape:1745","oape:653","jrb","lang"
"oape:1745","oape:782","jrb","lang"
"oape:1745","oape:806","jrb","lang"
"oape:1745","oape:1832","jrb","lang"
"oape:1745","oape:868","jrb","lang"
"oape:1745","oape:1793","jrb","lang"
"oape:1745","oape:579","jrb","lang"
"oape:1745","oape:764","jrb","lang"
"oape:1745","oape:1009","jrb","lang"
"oape:1745","oape:758","jrb","lang"
"oape:1745","oape:756","jrb","lang"
"oape:1745","oape:860","jrb","lang"
"oape:1054","oape:1082","arz","lang"
"oape:1054","oape:980","arz","lang"
"oape:1054","oape:1090","arz","lang"
"oape:1054","oape:1109","arz","lang"
"oape:1054","oape:931","arz","lang"
"oape:1054","oape:960","arz","lang"
"oape:1054","oape:660","arz","lang"
"oape:1054","oape:1148","arz","lang"
"oape:1054","oape:1149","arz","lang"
"oape:882","oape:859","fr fr","lang"
"oape:637","oape:697","fr","lang"
"oape:637","oape:773","fr","lang"
"oape:637","oape:724","fr","lang"
"oape:637","oape:1013","fr","lang"
"oape:637","oape:714","fr","lang"
"oape:637","oape:650","fr","lang"
"oape:637","oape:582","fr","lang"
"oape:637","oape:957","fr","lang"
"oape:637","oape:618","fr","lang"
"oape:637","oape:2884","fr","lang"
"oape:637","oape:663","fr","lang"
"oape:637","oape:716","fr","lang"
"oape:637","oape:910","fr","lang"
"oape:637","oape:669","fr","lang"
"oape:637","oape:2456","fr","lang"
"oape:637","oape:717","fr","lang"
"oape:1115","oape:1081","ota","lang"
"oape:1115","oape:212","ota","lang"
"oape:1115","oape:886","ota","lang"
"oape:1115","oape:967","ota","lang"
"oape:1115","oape:1151","ota","lang"
"oape:1115","oape:787","ota","lang"
"oape:1115","oape:571","ota","lang"
"oape:1115","oape:646","ota","lang"
"oape:1115","oape:647","ota","lang"
"oape:1115","oape:763","ota","lang"
"oape:1115","oape:1139","ota","lang"
"oape:1115","oape:665","ota","lang"
"oape:1115","oape:720","ota","lang"
"oape:1055","oape:1078","ota en","lang"
"oape:69","oape:557","ota","lang"
"oape:69","oape:1093","ota","lang"
"oape:69","oape:661","ota","lang"
"oape:69","oape:727","ota","lang"
"oape:69","oape:1882","ota","lang"
"oape:69","oape:2058","ota","lang"
"oape:69","oape:570","ota","lang"
"oape:69","oape:659","ota","lang"
"oape:69","oape:1115","ota","lang"
"oape:69","oape:1081","ota","lang"
"oape:69","oape:212","ota","lang"
"oape:69","oape:886","ota","lang"
"oape:69","oape:967","ota","lang"
"oape:69","oape:1151","ota","lang"
"oape:69","oape:787","ota","lang"
"oape:69","oape:571","ota","lang"
"oape:69","oape:646","ota","lang"
"oape:69","oape:647","ota","lang"
"oape:69","oape:763","ota","lang"
"oape:69","oape:1139","ota","lang"
"oape:69","oape:665","ota","lang"
"oape:69","oape:720","ota","lang"
"oape:536","oape:537","ar","lang"
"oape:536","oape:559","ar","lang"
"oape:42","oape:69","ota","lang"
"oape:42","oape:557","ota","lang"
"oape:42","oape:1093","ota","lang"
"oape:42","oape:661","ota","lang"
"oape:42","oape:727","ota","lang"
"oape:42","oape:1882","ota","lang"
"oape:42","oape:2058","ota","lang"
"oape:42","oape:570","ota","lang"
"oape:42","oape:659","ota","lang"
"oape:42","oape:1115","ota","lang"
"oape:42","oape:1081","ota","lang"
"oape:42","oape:212","ota","lang"
"oape:42","oape:886","ota","lang"
"oape:42","oape:967","ota","lang"
"oape:42","oape:1151","ota","lang"
"oape:42","oape:787","ota","lang"
"oape:42","oape:571","ota","lang"
"oape:42","oape:646","ota","lang"
"oape:42","oape:647","ota","lang"
"oape:42","oape:763","ota","lang"
"oape:42","oape:1139","ota","lang"
"oape:42","oape:665","ota","lang"
"oape:42","oape:720","ota","lang"
"oape:557","oape:1093","ota","lang"
"oape:557","oape:661","ota","lang"
"oape:557","oape:727","ota","lang"
"oape:557","oape:1882","ota","lang"
"oape:557","oape:2058","ota","lang"
"oape:557","oape:570","ota","lang"
"oape:557","oape:659","ota","lang"
"oape:557","oape:1115","ota","lang"
"oape:557","oape:1081","ota","lang"
"oape:557","oape:212","ota","lang"
"oape:557","oape:886","ota","lang"
"oape:557","oape:967","ota","lang"
"oape:557","oape:1151","ota","lang"
"oape:557","oape:787","ota","lang"
"oape:557","oape:571","ota","lang"
"oape:557","oape:646","ota","lang"
"oape:557","oape:647","ota","lang"
"oape:557","oape:763","ota","lang"
"oape:557","oape:1139","ota","lang"
"oape:557","oape:665","ota","lang"
"oape:557","oape:720","ota","lang"
"oape:212","oape:886","ota","lang"
"oape:212","oape:967","ota","lang"
"oape:212","oape:1151","ota","lang"
"oape:212","oape:787","ota","lang"
"oape:212","oape:571","ota","lang"
"oape:212","oape:646","ota","lang"
"oape:212","oape:647","ota","lang"
"oape:212","oape:763","ota","lang"
"oape:212","oape:1139","ota","lang"
"oape:212","oape:665","ota","lang"
"oape:212","oape:720","ota","lang"
"oape:47","oape:1403","en","lang"
"oape:47","oape:1450","en","lang"
"oape:47","oape:918","en","lang"
"oape:47","oape:640","en","lang"
"oape:47","oape:729","en","lang"
"oape:47","oape:1031","en","lang"
"oape:47","oape:851","en","lang"
"oape:537","oape:559","ar","lang"
"oape:806","oape:1832","jrb","lang"
"oape:806","oape:868","jrb","lang"
"oape:806","oape:1793","jrb","lang"
"oape:806","oape:579","jrb","lang"
"oape:806","oape:764","jrb","lang"
"oape:806","oape:1009","jrb","lang"
"oape:806","oape:758","jrb","lang"
"oape:806","oape:756","jrb","lang"
"oape:806","oape:860","jrb","lang"
"oape:1832","oape:868","jrb","lang"
"oape:1832","oape:1793","jrb","lang"
"oape:1832","oape:579","jrb","lang"
"oape:1832","oape:764","jrb","lang"
"oape:1832","oape:1009","jrb","lang"
"oape:1832","oape:758","jrb","lang"
"oape:1832","oape:756","jrb","lang"
"oape:1832","oape:860","jrb","lang"
"oape:1148","oape:1149","arz","lang"
"oape:2884","oape:663","fr","lang"
"oape:2884","oape:716","fr","lang"
"oape:2884","oape:910","fr","lang"
"oape:2884","oape:669","fr","lang"
"oape:2884","oape:2456","fr","lang"
"oape:2884","oape:717","fr","lang"
"oape:665","oape:720","ota","lang"
